name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Soundgrowler Brewing Co.,brewpub,8201 183rd St Ste P,Tinley Park,Illinois,60487-9377,-87.812311607,41.53659205,Illinois,60487,6497
Source Brewing,planning,,Colts Neck,New Jersey,07722-2430,-74.181769561,40.303680861,New Jersey,07722,6498
South Austin Brewery,micro,5701 W Slaughter Ln Bldg A130,Austin,Texas,78749-6532,-97.857485542,30.214206945,Texas,78749,6500
South Cypress Brewing,brewpub,895 Wiggins Pass Rd,Naples,Florida,34110-6118,-81.789618555,26.292163865,Florida,34110,6504
South Haven Brewpub,brewpub,515 Williams St Ste 23,South Haven,Michigan,49090-1493,-86.252947727,42.407741438,Michigan,49090,6506
South Park Brewing,micro,297 1/2 US Hwy 285,Fairplay,Colorado,80440-2131,-105.99488585,39.222329075,Colorado,80440,6509
South Street Brewery,brewpub,106 W South St Ste 202,Charlottesville,Virginia,22902-3600,-78.477401328,38.017325291,Virginia,22902,6512
Southampton Publick House,brewpub,62 Jobs Ln,Southampton,New York,11968-4807,-72.409316671,40.906157343,New York,11968,6513
Southerleigh Brewing,brewpub,"136 E Grayson St., Ste 120",San Antonio,Texas,78212-4114,-98.493413133,29.459509982,Texas,78212,6515
Southern Appalachian Brewery,micro,822 Locust St Ste 100,Hendersonville,North Carolina,28792-3758,-82.404419519,35.360107283,North Carolina,28792,6516
Southern Craft Brewing Company,micro,14141 Airline Hwy Ste 4J,Baton Rouge,Louisiana,70817-6259,-91.011465549,30.386118207,Louisiana,70817,6520
Southern Heights Brewing Co LLC,micro,6014 Techni Center Dr Ste 2-101,Austin,Texas,78721-2349,-97.684930647,30.272700478,Texas,78721,6522
Southern Hops Brewing Co.,brewpub,911 Sunset Acres Ln,Florence,South Carolina,29501-6073,-79.813047202,34.197497707,South Carolina,29501,6523
Southern Lights Brewing,micro,2045 Gulf To Bay Blvd Ste D,Clearwater,Florida,33765-3752,-82.742277616,27.980716359,Florida,33765,6524
Southern Pines Brewing Company,micro,565 Air Tool Dr Ste E,Southern Pines,North Carolina,28387-3469,-79.392128161,35.175186138,North Carolina,28387,6527
Southern Sky Brewing Co,micro,1590 N Roberts Rd NW Ste 208,Kennesaw,Georgia,30144-3636,-84.592715748,34.022492362,Georgia,30144,6530
Southern Sun Pub and Brewery,brewpub,627 S Broadway St,Boulder,Colorado,80305-5944,-105.251530811,39.986298821,Colorado,80305,6532
Southern Tier Brewing Co,regional,2072 Stoneman Cir,Lakewood,New York,14750-9779,-79.324256006,42.096164597,New York,14750,6534
Southern Tier Brewing Co,planning,,Cleveland,Ohio,44115-1111,-81.67809821,41.497428934,Ohio,44115,6535
Southern Yankee Beer Company,planning,,Houston,Texas,77073,-95.403136719,30.006742511,Texas,77073,6537
Southside Brewing Co,brewpub,62920 Georgetown Rd,Cambridge,Ohio,43725-9749,-81.587735293,40.02556798,Ohio,43725,6539
Spada Farmhouse Brewery,micro,,Snohomish,Washington,98290-6125,-122.040993027,47.933123993,Washington,98290,6540
Speciation Artisan Ales,micro,3720 West River Dr NE Ste 201,Comstock Park,Michigan,49321-8980,-85.667432876,43.059319769,Michigan,49321,6546
Spellbound Brewing,micro,10 Lippincott Ln Unit 12,Mount Holly,New Jersey,08060-1603,-74.767713863,40.00056991,New Jersey,08060,6547
Spider Bite Brewing Co,micro,920 Lincoln Ave Unit 5,Holbrook,New York,11741-2257,-73.070358674,40.794962148,New York,11741,6551
Splintercat Brewing,planning,,Corvallis,Oregon,97330-1348,-123.278607982,44.584078786,Oregon,97330,6558
Spoetzl Brewery,regional,603 E Brewery St,Shiner,Texas,77984-0368,-97.172024608,29.434614706,Texas,77984,6559
Spoonwood Brewing Company,brewpub,5981 Baptist Rd,Pittsburgh,Pennsylvania,15236-3303,-79.979006646,40.344146336,Pennsylvania,15236,6560
Sprague Farm and Brew Works,brewpub,22043 US Highway 6 and 19,Venango,Pennsylvania,16440-2507,-80.10847755,41.774703456,Pennsylvania,16440,6564
Spring Gate Brewery,micro,5790 Devonshire Rd,Harrisburg,Pennsylvania,17112-3508,-76.783694747,40.339517901,Pennsylvania,17112,6566
Spring Mountain Brewing Company,planning,,Schwenksville,Pennsylvania,19473-1811,-75.47266626,40.252843456,Pennsylvania,19473,6568
SquareHead Brewing,micro,405 High St Ste 1,Holbrook,New York,11741-5317,-73.070358674,40.794962148,New York,11741,6575
SS Fermentations Ltd.,planning,,Montrose,Colorado,81401-3927,-107.858404193,38.473977796,Colorado,81401,6578
St Ambrose Cellars,micro,841 S Pioneer Rd,Beulah,Michigan,49617,-86.018542878,44.644734046,Michigan,49617,6579
St Arnulf Alery,micro,3152 Kings Chapel Rd,Cadiz,Kentucky,42211-0000,-87.874509161,36.842409307,Kentucky,42211,6580
Stable Craft Brewing,brewpub,375 Madrid Rd,Waynesboro,Virginia,22980-6230,-78.91439842,38.089959345,Virginia,22980,6594
Stache Rabbit Brewing Company,planning,,Austin,Texas,78727-5907,-97.712998757,30.426100619,Texas,78727,6595
Stacked Deck Brewing,planning,,Saint Paul,Minnesota,55101-1712,-93.088300242,44.955919207,Minnesota,55101,6596
Stained Glass Beerworks,planning,,Houston,Texas,77066-2310,-95.493299358,29.958844914,Texas,77066,6600
Standard Brewing,brewpub,2504 S Jackson St Ste C,Seattle,Washington,98144-2382,-122.302225663,47.58530367,Washington,98144,6601
Stargazer Brewing Company,planning,,Coatesville,Pennsylvania,19320,-75.821016979,39.983044852,Pennsylvania,19320,6607
"Starpoint Brewing, LLC",micro,901 Clarence Dr,Chapel Hill,North Carolina,27516-3145,-79.098329747,35.906338406,North Carolina,27516,6609
Starr Brothers Brewing Co.,brewpub,5700 San Antonio Dr NE Ste B1,Albuquerque,New Mexico,87109-4179,-106.575878137,35.143284584,New Mexico,87109,6611
Starr Hill Brewery LLC,regional,5391 Three Notch D Rd,Crozet,Virginia,22932-3181,-78.697050089,38.09229114,Virginia,22932,6612
Starr Hill Pilot Brewery & Side Stage,micro,6 Old Whitmore Ave SE,Roanoke,Virginia,24016-1212,-79.949095063,37.27058815,Virginia,24016,6613
Starving Artist Brewing,micro,634 S Stiles Rd,Ludington,Michigan,49431-9311,-86.425936793,43.964341552,Michigan,49431,6616
Staunton River Brewing Company,micro,1571 Mount Calvary Rd,Brookneal,Virginia,24528-3156,-78.909168352,37.083747819,Virginia,24528,6627
Steadfast Beer Co,contract,1756 Western Ave Rear,Albany,New York,12203-4414,-73.829746552,42.677902436,New York,12203,6628
Steady Habit Brewing Company,closed,95 Bridge Rd,Haddam,Connecticut,06438-1354,-72.504611503,41.464672294,Connecticut,06438,6630
Steam Bell Beer Works,micro,1717 Oak Lake Blvd E,Midlothian,Virginia,23112-3995,-77.65221621,37.426451244,Virginia,23112,6631
Steam Plant Grill,brewpub,159 S Lincoln St Ste 1,Spokane,Washington,99201-4409,-117.428096234,47.661098837,Washington,99201,6633
Steam Theory Brewing Co,planning,,Dallas,Texas,75212-4101,-96.874073319,32.779016383,Texas,75212,6634
Steel Bender Brewyard,brewpub,8305 2nd St NW,Los Ranchos de Albuquerque,New Mexico,87114-1038,-106.667480801,35.193804205,New Mexico,87114,6637
Steel Hands Brewing,planning,,Cayce,South Carolina,29033-3439,-81.069366991,33.964192636,South Carolina,29033,6639
Steel Squared Brewing Company,contract,1597 Tiffany Ct,de Pere,Wisconsin,54115-9042,-88.080940092,44.430239406,Wisconsin,54115,6640
Steel String Craft Brewery,brewpub,106 S Greensboro St Ste A,Carrboro,North Carolina,27510-2266,-79.080985843,35.911420789,North Carolina,27510,6641
SteelHead Aleworks,micro,,Mukwonago,Wisconsin,53149,-88.340311635,42.868859211,Wisconsin,53149,6644
Stein Brewing Company,planning,,Mount Vernon,Ohio,43050-3323,-82.481251885,40.386919331,Ohio,43050,6649
Stellwagen Beer Company,planning,,Marshfield,Massachusetts,02050,-70.708433949,42.107049054,Massachusetts,02050,6651
Stesti Brewing Company,micro,1314 FM 2915,Lovelady,Texas,75851,-95.545177533,31.050986067,Texas,75851,6656
Steuben Brewing Company,micro,10286 Judson Rd,Hammondsport,New York,14840-9668,-77.173861325,42.449140793,New York,14840,6657
Stewart's Brewing Co,brewpub,219 Governors Pl,Bear,Delaware,19701-3026,-75.693815516,39.604800277,Delaware,19701,6659
Stiggs Brewery & Kitchen,brewpub,112 S Park St,Boyne City,Michigan,49712-1251,-85.023454566,45.226471731,Michigan,49712,6664
Still HIll Brewery LLC,micro,1275 Cromwell Ave Ste C8 Unit 9,Rocky Hill,Connecticut,06067-3430,-72.666440099,41.659660539,Connecticut,06067,6665
Still River Brewery,micro,121 Clinton Shore Dr.,Still River,Massachusetts,01467-0157,-71.62204182,42.48220762,Massachusetts,01467,6666
StillWest Brewery & Grill,planning,,Jackson,Wyoming,83001-8668,-110.770711226,43.468148761,Wyoming,83001,6669
Stilt House Brewery,micro,625 US 19 Alt,Palm Harbor,Florida,34683,-82.760124598,28.079666765,Florida,34683,6670
Stoic Brewing,contract,667 Robinett Rd,Waxahachie,Texas,75165-6343,-96.837814913,32.404133192,Texas,75165,6674
Stoik Beer Company,planning,,Delta,Colorado,81416,-108.065292157,38.743291625,Colorado,81416,6675
Stoker's Brewing Company,planning,,Tamaqua,Pennsylvania,18252-1405,-75.968131863,40.79801973,Pennsylvania,18252,6676
Stone Cellar Brewpub / Stone Arch Brew House,brewpub,1004 S Olde Oneida St Uppr,Appleton,Wisconsin,54915-1753,-88.380681021,44.249629268,Wisconsin,54915,6681
Stone Corral Brewery,micro,83 Huntington Rd Unit 1,Richmond,Vermont,05477-9839,-72.962132573,44.39677186,Vermont,05477,6684
Stone Cow Brewery,micro,500 West St (Route 122),Barre,Massachusetts,01005,-72.107835469,42.416672854,Massachusetts,01005,6685
Stoneface Brewing Co,micro,436 Shattuck Way Ste 6,Newington,New Hampshire,03801-7838,-70.779742542,43.071491415,New Hampshire,03801,6689
Stoneman Brewery,micro,20 Stetson Bros Rd,Colrain,Massachusetts,01340-9733,-72.709070869,42.653501085,Massachusetts,01340,6692
Stoney Acres Farm,brewpub,7002 Rangeline Rd,Athens,Wisconsin,54411,-90.015756091,45.034760459,Wisconsin,54411,6694
Stoneyard Brewing Company,brewpub,48 Merchant St,Brockport,New York,14420,-77.936131092,43.214014847,New York,14420,6695
StoneyHead Brewing LLC,micro,5301 Longley Ln Ste 84C,Reno,Nevada,89511-1873,-119.795205812,39.415715549,Nevada,89511,6696
Stony Creek Brewery At Foxwoods Resort Casino,planning,,Mashantucket,Connecticut,06338-3830,-71.974929275,41.46170705,Connecticut,06338,6698
Storm Peak Brewing Company,micro,1885 Elk River Plz Unit 4,Steamboat Springs,Colorado,80487-5237,-106.824723989,40.470128472,Colorado,80487,6700
Storybook Brewing,micro,3121 N El Paso St Ste A,Colorado Springs,Colorado,80907-5469,-104.806344882,38.88696146,Colorado,80907,6706
Stoudts Brewing Co,micro,Â Rt. 272 2800 North Reading Road,Adamstown,Pennsylvania,19501,-76.073425354,40.23086112,Pennsylvania,19501,6708
Stout Beard Brewing Company,brewpub,1153 W Fayette St Ste 102,Syracuse,New York,13204-2740,-76.175711025,43.04605041,New York,13204,6710
Straight Shot Brewing,planning,,Poquoson,Virginia,23662-0000,-76.379985413,37.132223848,Virginia,23662,6712
Strand Brewery,brewpub,93415 County Road 690,Dowagiac,Michigan,49047-9025,-86.126921993,42.012949223,Michigan,49047,6714
Strange Craft Beer Co,micro,1330 Zuni St Ste M,Denver,Colorado,80204-2328,-105.025761992,39.73490823,Colorado,80204,6716
Strange Land Brewery,micro,5904 Bee Cave Road,Austin,Texas,78746,-97.807719046,30.299486022,Texas,78746,6719
Strangeways Brewing - RVA,micro,2277 Dabney Rd Ste A,Richmond,Virginia,23230-3335,-77.491241873,37.584559121,Virginia,23230,6724
Strikhedonia Brewing Company LLC,planning,,Saint Charles,Illinois,60174-4591,-88.305593474,41.922128501,Illinois,60174,6732
Strong Brewing,micro,7 Rope Ferry Rd,Sedgwick,Maine,04676-3409,-68.638110083,44.343211549,Maine,04676,6733
Stronghouse Brewery,planning,,Telluride,Colorado,81435,-107.807939598,37.937344059,Colorado,81435,6735
Studebaker Brewing Company,planning,,South Bend,Indiana,46601,-86.25250518,41.673919961,Indiana,46601,6740
Stumblin' Monkey Brewing Co,micro,61 School St Ste G,Victor,New York,14564-1420,-77.4151522,42.993558222,New York,14564,6743
Stump City Brewing LLC,micro,521 W Fulton Street Ext,Gloversville,New York,12078-6309,-74.341018236,43.066272402,New York,12078,6744
Suarez Family Brewery,micro,2278 RT. 9,Hudson,New York,12534-4701,-73.76163457,42.243185058,New York,12534,6747
Suds Monkey Brewing,micro,1032 Canyon Bend Dr Suite A,Dripping Springs,Texas,78620-5355,-98.061308303,30.265056644,Texas,78620,6752
Sumerian Brewing Company,micro,15510 Woodinville Redmond Rd NE Ste E110,Woodinville,Washington,98072-6979,-122.140898695,47.749032358,Washington,98072,6758
Summit City Brwerks,brewpub,1501 E Berry #106,Fort Wayne,Indiana,46803,-85.105715625,41.069264217,Indiana,46803,6761
Sun King Brewing Co,planning,,Fishers,Indiana,46037,-85.975150691,39.946538422,Indiana,46037,6764
Suncreek Brewery,planning,,Clermont,Florida,34711-2135,-81.736943754,28.516143381,Florida,34711,6769
Sunken City Brewing Co,micro,40 Brewery Dr,Hardy,Virginia,24101-1100,-79.789652545,37.176372209,Virginia,24101,6772
Super Brewing Company LLC,planning,,Portland,Oregon,97202,-122.639304717,45.483415783,Oregon,97202,6777
Super Fun Time Brewing Company,planning,,Bangor,Pennsylvania,18013-9244,-75.189187972,40.860387095,Pennsylvania,18013,6778
Superior Bathhouse Brewery,brewpub,329 Central Ave,Hot Springs National Park,Arkansas,71901-3525,-93.017805468,34.502847828,Arkansas,71901,6780
Surly Brewing Company,regional,520 Malcolm Ave SE,Minneapolis,Minnesota,55414-3312,-93.23383631,44.980973164,Minnesota,55414,6785
Svendale Brewing Co,micro,,Millerton,New York,12546-4553,-73.52381995,41.957585231,New York,12546,6789
Swamp Cabbage Brewing Company,micro,921 Brookwood Dr,Columbia,South Carolina,29201-4609,-81.035698177,34.000466404,South Carolina,29201,6790
Swashbuckler Brewing Co,micro,2775 Lebanon Rd,Manheim,Pennsylvania,17545-8711,-76.401252785,40.1606847,Pennsylvania,17545,6794
Sweet Mercy Brewing Co.,planning,,Miami,Florida,33143,-80.297563715,25.702534657,Florida,33143,6795
Sweet Thursday Beer Co,planning,,Brooklyn,New York,11215-6020,-73.983894927,40.667294202,New York,11215,6796
Sweet Union Brewing,micro,13717 E Independence Blvd,Indian Trail,North Carolina,28079-7600,-80.629008939,35.079960867,North Carolina,28079,6797
Swover Creek Farm Brewery,micro,4176 Swover Creek Rd,Edinburg,Virginia,22824-3744,-78.589158579,38.837620616,Virginia,22824,6807
Sycamore Brewing,brewpub,2161 Hawkins St Ste A,Charlotte,North Carolina,28203-5396,-80.85162754,35.20717138,North Carolina,28203,6808
Table 41 Brewing Co.,micro,4 Dunsback Ferry Rd,Cohoes,New York,12047-5016,-73.713823112,42.776718285,New York,12047,6811
Tabol Brewing,planning,704 Dawn St,Richmond,Virginia,23222,-77.424746428,37.575665088,Virginia,23222,6813
Tabula Rasa Brewing,planning,,Jacksonville,Florida,32204-1705,-81.6844443,30.321052447,Florida,32204,6814
Tahquamenon Falls Brewery and Pub,brewpub,M-123 Upper Falls Dr,Paradise,Michigan,49768,-85.093988144,46.636082401,Michigan,49768,6822
TaleSpinner Craft Brewery,planning,,Nashua,New Hampshire,03062-1033,-71.49595473,42.724941109,New Hampshire,03062,6827
Tall City Brewing Co.,planning,,Midland,Texas,79703-5137,-102.128670879,31.985591342,Texas,79703,6830
Tall Tales Brewing Co. LLC,brewpub,6929 Heron Grove Ct Ste 102,Parsonsburg,Maryland,21849-2155,-75.483418218,38.381274488,Maryland,21849,6831
Tampa Bay Brewing Co Brewpub,micro,1600 E 8th Ave Ste A123,Tampa,Florida,33605-3760,-82.457210478,27.965143088,Florida,33605,6836
Tampa Bay Brewing Co Production Brewery,brewpub,13937 Monroes Business Park,Tampa,Florida,33635-6309,-82.599324836,28.020376571,Florida,33635,6837
Tampa Beer Works,micro,333 N Falkenburg Rd Ste D407,Tampa,Florida,33619-7895,-82.375160943,27.939449315,Florida,33619,6838
Taneum Creek Brewing,micro,811 Hwy 970 Ste 7,Cle Elum,Washington,98922,-120.948425846,47.196073064,Washington,98922,6840
Tannery Run Brew Works,planning,,Ambler,Pennsylvania,19002-4407,-75.212422173,40.173696135,Pennsylvania,19002,6845
Tantrum Brewing Company,planning,,Cleveland,Georgia,30528-7804,-83.760224963,34.591943836,Georgia,30528,6846
Taos Mesa Brewing Co,brewpub,20 ABC Mesa Road,El Prado,New Mexico,87529,-105.650051892,36.455208208,New Mexico,87529,6849
Taos Trail Inn Brewery & Steakhouse,brewpub,35309 US-285,Ojo Caliente,New Mexico,87549,-106.0500841,36.30273345,New Mexico,87549,6850
Taylor Brooke Brewery,planning,,Woodstock,Connecticut,06281-2930,-72.000365311,41.962726048,Connecticut,06281,6869
Teachers Lounge Brewing,planning,,Denver,Colorado,80210-3349,-104.963218282,39.677710645,Colorado,80210,6872
Teays River Brewing,brewpub,3000 S 9th St Ste A,Lafayette,Indiana,47909-6702,-86.886945175,40.365548609,Indiana,47909,6873
Telluride Brewing Co,micro,156 DEF Society Drive,Telluride,Colorado,81435,-107.807939598,37.937344059,Colorado,81435,6878
Ten Fifty Five Brewing,micro,3810 E 44th St Ste 315,Tucson,Arizona,85713-5474,-110.976356594,32.18815055,Arizona,85713,6887
Ten Mile Creek Brewery,micro,48 N Last Chance Gulch,Helena,Montana,59601-4122,-112.053695241,46.585816034,Montana,59601,6889
Ten Sleep Brewing Company,micro,2549 Hwy 16,Ten Sleep,Wyoming,82442,-107.391893883,44.040158883,Wyoming,82442,6893
Tenaya Creek Brewery,micro,831 W Bonanza Rd,Las Vegas,Nevada,89106-3526,-115.16818223,36.178928774,Nevada,89106,6896
TenEyck Brewing,planning,,Queenstown,Maryland,21658-1386,-76.149073212,38.946361605,Maryland,21658,6897
Tennessee Valley Brewing Company,micro,2088 Lowes Dr Ste H,Clarksville,Tennessee,37040-1635,-87.345798162,36.549226938,Tennessee,37040,6899
Tequesta Brewing Co,micro,287 S US Highway 1,Tequesta,Florida,33469-2701,-80.102182926,26.968805518,Florida,33469,6901
Texas Beer Refinery,micro,1825 Dickinson Ave Unit B,Dickinson,Texas,77539-7799,-95.049396216,29.461120647,Texas,77539,6913
THAT Brewery - Cottonwood,micro,300 E Cherry St Unit B,Cottonwood,Arizona,86326-6178,-110.831751939,35.021093864,Arizona,86326,6916
THAT Brewery & Pub - Pine,brewpub,3270 N Az Highway 87,Pine,Arizona,85544-5036,-111.45806089,34.388756323,Arizona,85544,6917
The Austin Beer Garden Brewing Co,brewpub,1305 W Oltorf St Ste B,Austin,Texas,78704-5362,-97.76164716,30.244418289,Texas,78704,6925
The Beer Diviner,micro,243 Bly Hollow Rd,Petersburg,New York,12040,-73.361643833,42.627266,New York,12040,6929
The Beer'd Brewing Company,micro,22 Bayview Ave Ste 15,Stonington,Connecticut,06378-1143,-71.922649136,41.359117579,Connecticut,06378,6930
The Berghoff Brewery Inc.,contract,1730 W Superior St Apt 3W,Chicago,Illinois,60622-5639,-87.67413528,41.901181332,Illinois,60622,6932
The Berghoff Restaurant,planning,,Chicago,Illinois,60603-5502,-87.627958729,41.880636398,Illinois,60603,6933
The Best Of Hands Barrelhouse,planning,,Seattle,Washington,98126-3228,-122.375124125,47.545478134,Washington,98126,6934
The Blue Heron Brewery,planning,,Hinckley,Ohio,44233,-81.738895256,41.248636244,Ohio,44233,6937
The Blue Onion Brewpub,brewpub,423 S International Blvd,Weslaco,Texas,78596-9114,-97.98834589,26.158854198,Texas,78596,6938
The Brewer's Cabinet,micro,475 S Arlington Ave Ste 1C,Reno,Nevada,89501-2099,-119.813665182,39.525005622,Nevada,89501,6951
The Brewers Collective,micro,1460 N Clinton Ave Unit N,Bay Shore,New York,11706-4058,-73.253241273,40.728995787,New York,11706,6953
The Brewers of Nye Hill Farm,micro,250 Middletown Rd,Keene,New Hampshire,03431-8705,-72.28948302,42.937631485,New Hampshire,03431,6954
The Brewery At Hershey,micro,598 Schoolhouse Rd,Middletown,Pennsylvania,17057-4029,-76.735075744,40.202634573,Pennsylvania,17057,6956
"The Brewery BÃ¶ser Geist Brewing Co., LLC",micro,1250 Simon Blvd Unit K100,Easton,Pennsylvania,18042-1474,-75.220022174,40.682717461,Pennsylvania,18042,6957
The Brewery LBK,brewpub,1204 Broadway #104,Lubbock,Texas,79401,-101.85288447,33.589411894,Texas,79401,6958
The Brewery of Broken Dreams,micro,8319 Pleasant Valley Rd,Hammondsport,New York,14840-9549,-77.173861325,42.449140793,New York,14840,6959
The Brewtorium,brewpub,6015 Dillard Cir Ste A,Austin,Texas,78752-4440,-97.701899535,30.326263042,Texas,78752,6963
The Bunkhouse Brewery,micro,1216 W Lincoln St Ste A,Bozeman,Montana,59715-5417,-111.050200127,45.685106985,Montana,59715,6966
The Common Beer Company,planning,,Mason,Ohio,45040,-84.313196774,39.338122945,Ohio,45040,6969
The Craft Of Brewing,micro,"21140 Ashburn Crossing Drive, Suite 170",Ashburn,Virginia,20147,-77.485363707,39.043748681,Virginia,20147,6971
The Crafter Space,contract,1550 N Warren Ave Apt 114,Milwaukee,Wisconsin,53202-2298,-87.899042142,43.048893554,Wisconsin,53202,6972
The Explorium Brewpub,brewpub,5300 S 76th St Unit 1450A,Greendale,Wisconsin,53129-1102,-87.995367939,42.938257883,Wisconsin,53129,6978
The Farm Brewery At Broad Run,micro,16015 John Marshall Hwy,Broad Run,Virginia,20137-2250,-77.731211268,38.79052456,Virginia,20137,6979
The Fermentorium,brewpub,7481 Hwy 60,Cedarburg,Wisconsin,53012-9702,-87.996972684,43.300470388,Wisconsin,53012,6984
The Florida Brewery,regional,202 Gandy Rd,Auburndale,Florida,33823-2726,-81.805600792,28.076692941,Florida,33823,6986
The Food Works,planning,,Brooklyn,New York,11206,-73.943073902,40.701616237,New York,11206,6987
The Freehouse,brewpub,701 Washington Ave N Ste 101,Minneapolis,Minnesota,55401-2820,-93.272219224,44.980630606,Minnesota,55401,6989
The Glass Jug,micro,5410 Nc Highway 55 Ste V,Durham,North Carolina,27713-7802,-78.920810523,35.913309574,North Carolina,27713,6990
The Good Shepherds Brewing Co,micro,31 Loop Rd Ste 1,Auburn,New York,13021-3823,-76.562229518,42.927192206,New York,13021,6992
The Good Society,planning,,Seattle,Washington,98136-2652,-122.388741625,47.539205457,Washington,98136,6993
The Half Wall Brewery,brewpub,1887 SR 44,New Smyrna Beach,Florida,32168,-80.978806492,29.025271026,Florida,32168,6999
The Humble Pint,planning,,Round Rock,Texas,78681-5504,-97.713183221,30.514777451,Texas,78681,7007
The Jolly Fox Brewery,planning,,Pittsburg,Kansas,66762,-94.70520197,37.405047966,Kansas,66762,7009
The Koontz Lake Brewing Company,brewpub,7747 N State Road 23,Walkerton,Indiana,46574-9360,-86.490363435,41.473026174,Indiana,46574,7013
The Laboratory Mill Brewery,micro,848 Southfork Rd,Lincolnton,North Carolina,28092,-81.239373362,35.475719532,North Carolina,28092,7014
The Laird Arcade Brewery,micro,114 S Washington St Ste D,Tiffin,Ohio,44883-3915,-83.180152278,41.115473533,Ohio,44883,7015
"The Levee Brewing Company, Inc",planning,,Valdese,North Carolina,28690,-81.574565294,35.742011627,North Carolina,28690,7017
The Lodge Restaurant & Microbrewery,brewpub,29042 Hide AWay Hills Rd,Sugar Grove,Ohio,43155,-82.52073767,39.637112453,Ohio,43155,7019
The Lone Girl Brewing Company,brewpub,114 E Main St Ste 101,Waunakee,Wisconsin,53597-1274,-89.446653431,43.176715522,Wisconsin,53597,7020
The Lost Druid,planning,,Atlanta,Georgia,30307-2758,-84.347962479,33.763476197,Georgia,30307,7023
The Mack House Brewpub,brewpub,9118 W State Road 84,Davie,Florida,33324-4416,-80.271958491,26.113789226,Florida,33324,7024
The North Slope Brewing Company,brewpub,2439 Sr 309 Hwy,Dallas,Pennsylvania,18612-9251,-75.965852885,41.339970773,Pennsylvania,18612,7035
The Old Bakery Beer Company,brewpub,400 Landmarks Blvd,Alton,Illinois,62002-2405,-90.15981112,38.90882394,Illinois,62002,7037
The Oozlefinch Craft Brewery,micro,81 Patch Rd,Fort Monroe,Virginia,23651-1052,-76.308726243,37.00601476,Virginia,23651,7039
The Other Farm Brewing Company,brewpub,128 E Philadelphia Ave Ste 1,Boyertown,Pennsylvania,19512-1161,-75.653968724,40.341814815,Pennsylvania,19512,7040
The Owls Brew,large,135 W 29th St Rm 602,New York,New York,10001-5175,-73.994030676,40.748400355,New York,10001,7043
The Peak Brewing Company,brewpub,78491 US-40,Winter Park,Colorado,80482,-105.777783273,39.909013347,Colorado,80482,7045
The Plains Brewing Company,micro,515 N FM 179,Lubbock,Texas,79416-9512,-101.935738257,33.597970086,Texas,79416,7052
The Pour Farm,planning,,Union,Maine,04862,-69.272370565,44.244067185,Maine,04862,7056
The Railyard Brewing Co,brewpub,12 W Jefferson St Ste 100,Montgomery,Alabama,36104-2573,-86.309474346,32.376185559,Alabama,36104,7059
The Redding Beer Company,micro,7 Main St,Redding,Connecticut,06896-3203,-73.39675862,41.303483231,Connecticut,06896,7064
The Referend Bier Blendery,micro,1595 Reed Rd Unit 2,Pennington,New Jersey,08534-5007,-74.795040318,40.324835136,New Jersey,08534,7065
The Root Cellar,brewpub,215 N Lbj Dr,San Marcos,Texas,78666-5621,-97.952473296,29.868931182,Texas,78666,7066
The Seventh Tap Brewing Project,planning,,Bossier City,Louisiana,71112,-93.6739393,32.486301276,Louisiana,71112,7070
The SoCo Taphouse,brewpub,113 E Concho Ave Ste 210,San Angelo,Texas,76903-5948,-100.435753222,31.470366118,Texas,76903,7072
The Southern Growl,planning,,Greer,South Carolina,29650-1285,-82.255490685,34.898998267,South Carolina,29650,7073
The Split Batch Brewery,planning,,Buford,Georgia,30519-2236,-83.947809038,34.08241137,Georgia,30519,7074
The Star Spangled Brewing Co.,micro,1030 Progress Dr Ste E,Clarksville,Tennessee,37040-5329,-87.345798162,36.549226938,Tennessee,37040,7077
The Tank Brewing Company,micro,5100 NW 72nd Ave. Bay A-1,Miami,Florida,33166,-80.304944875,25.822865296,Florida,33166,7080
The VB Brewery,micro,6606 State Route 96,Victor,New York,14564-1409,-77.4151522,42.993558222,New York,14564,7084
The Village Corner,brewpub,6655 James B Rivers Dr,Stone Mountain,Georgia,30083-2232,-84.200899343,33.80362912,Georgia,30083,7088
The Vine N Hop Shop,micro,1327 N. Carpenter Rd.,Brunswick,Ohio,44212,-81.822399355,41.246089384,Ohio,44212,7089
The Virginia Beer Company,micro,401 Second St,Williamsburg,Virginia,23185-4815,-76.707185843,37.255928589,Virginia,23185,7090
The Wild Rover Brewery,micro,13921 Lynmar Blvd,Tampa,Florida,33626,-82.6094387,28.056997393,Florida,33626,7091
The Woodlands At SweetWater,micro,215 Ottley Dr,Atlanta,Georgia,30324-3924,-84.359291453,33.815619313,Georgia,30324,7093
Think Tank Brew Lab,planning,,Greenville,South Carolina,29607,-82.348346199,34.832134164,South Carolina,29607,7100
Third Eye Brewery,planning,,Cincinnati,Ohio,45246,-84.465662491,39.297904592,Ohio,45246,7102
Third Nature Brewing Co.,planning,,Rockford,Michigan,49341,-85.531716837,43.115127226,Michigan,49341,7104
Third Place Brewing,micro,630 E Douglas Ave  Suite #150,Wichita,Kansas,67202-3537,-97.33789425,37.688337233,Kansas,67202,7105
Thirsty Farmer Brew Works,brewpub,290 Cashtown Road,Biglerville,Pennsylvania,17307,-77.312293568,39.934978894,Pennsylvania,17307,7115
