name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
Tupps Brewery,micro,721 Anderson St,McKinney,Texas,75069-7149,-96.61169549,33.18370422,Texas,75069,7341,"McKinney city, Texas",48.0,45744.0,202680.0,99984.0,102696.0,37.0,36.0,38.2,74106.0,5735.0,8378.0,11640.0,10805.0,8915.0,52898.0,59611.0,92105.0,35426.0,59195.0,27352.0,64888.0,67904.0,76364.0,73357.0,3007.0
Turnagain Brewing,micro,7920 King St,Anchorage,Alaska,99518-3058,-149.878675,61.14944,Alaska,99518,7346,"Anchorage municipality, Alaska",2.0,3000.0,288121.0,147647.0,140474.0,35.2,33.9,36.0,288121.0,27344.0,47051.0,42922.0,32763.0,32652.0,109584.0,86654.0,109002.0,48842.0,43506.0,225620.0,97726.0,91283.0,119808.0,109584.0,10224.0
Turtle Anarchy Brewing Co,micro,5901 California Ave Ste 105,Nashville,Tennessee,37209-1370,-86.85861737,36.16458388,Tennessee,37209,7348,"Nashville-Davidson metropolitan government (balance), Tennessee",47.0,52006.0,678845.0,327201.0,351644.0,34.9,34.5,35.2,33896.0,2259.0,3570.0,4378.0,3687.0,4095.0,6974.0,50833.0,51449.0,11049.0,40496.0,39615.0,228371.0,240242.0,331262.0,305247.0,26015.0
Turtle Stack Brewery,micro,125 2nd St S,La Crosse,Wisconsin,54601-3206,-91.2539366,43.81301528,Wisconsin,54601,7350,"La Crosse city, Wisconsin",55.0,40775.0,52186.0,25714.0,26472.0,30.8,30.4,31.1,269162.0,54248.0,49219.0,33382.0,25186.0,27150.0,9096.0,48266.0,160603.0,,25181.0,436763.0,18117.0,18953.0,23238.0,21360.0,1878.0
Tustin Brewing Co,brewpub,13011 Newport Ave Ste 100,Tustin,California,92780-3517,-117.8107616,33.75003812,California,92780,7354,"Tustin city, California",6.0,80854.0,79428.0,41530.0,37898.0,35.9,33.6,37.4,27430.0,5190.0,5711.0,2961.0,2009.0,1410.0,8897.0,98092.0,104416.0,40963.0,52194.0,62363.0,27252.0,26424.0,27550.0,26762.0,788.0
TUYA SuperBrewing Co.,planning,,Santa Cruz,California,95062-1411,-122.0297182,36.974201,California,95062,7356,"Santa Cruz city, California",6.0,69112.0,61938.0,30722.0,31216.0,32.8,32.4,33.0,109709.0,13628.0,13845.0,14732.0,12231.0,8215.0,30316.0,99707.0,126788.0,85578.0,40091.0,55468.0,22751.0,24723.0,25063.0,23157.0,1906.0
TW Pitchers Brewing Co,contract,1329 17th Ave,San Francisco,California,94122-1912,-122.4750486,37.76307771,California,94122,7357,"San Francisco city, California",6.0,67000.0,815201.0,417313.0,397888.0,40.4,40.1,41.0,38670.0,2465.0,5049.0,6244.0,4938.0,5346.0,13112.0,121826.0,150429.0,66875.0,76010.0,713617.0,299502.0,271633.0,412269.0,350796.0,61473.0
Twain's Brewpub & Billiards,brewpub,211 E Trinity Pl,Decatur,Georgia,30030-3414,-84.294616,33.77228,Georgia,30030,7358,"Decatur city, Georgia",13.0,22052.0,24569.0,11644.0,12925.0,37.2,31.6,40.0,35557.0,3160.0,5026.0,7785.0,4735.0,3217.0,7165.0,130931.0,186896.0,60383.0,85742.0,15388.0,7604.0,6852.0,9347.0,8360.0,987.0
Twenty Below Brewing @ Twenty Tap,brewpub,5406 N College Ave,Indianapolis,Indiana,46220-3126,-86.1449174,39.8095687,Indiana,46220,7361,"Indianapolis city (balance), Indiana",18.0,36003.0,882327.0,430589.0,451738.0,34.5,33.0,35.6,50568.0,3462.0,8741.0,6155.0,6845.0,5558.0,26162.0,58479.0,72029.0,41100.0,37355.0,56542.0,281254.0,292495.0,399820.0,358150.0,41670.0
Twenty-Six Acres Brewing Company,micro,7285 Westwinds Blvd NW,Concord,North Carolina,28027-3310,-80.72192703,35.38617748,North Carolina,28027,7362,"Concord city, North Carolina",37.0,14100.0,107688.0,51148.0,56540.0,36.0,35.2,37.0,31646.0,1104.0,3696.0,4002.0,4287.0,4442.0,122412.0,71343.0,47618.0,46623.0,37710.0,26469.0,33832.0,35264.0,42877.0,33859.0,9018.0
TwentyNine Brewpub,brewpub,1775 Marion-Waldo Rd,Marion,Ohio,43302,-83.1163533,40.55509204,Ohio,43302,7363,"Marion city, Ohio",39.0,47754.0,35842.0,19505.0,16337.0,39.4,39.5,39.4,25218.0,2504.0,4558.0,5545.0,2624.0,1882.0,12538.0,142626.0,52376.0,41787.0,34596.0,39303.0,14143.0,9588.0,14537.0,12156.0,2381.0
Twin Leaf Brewery,micro,144 Coxe Ave,Asheville,North Carolina,28801-4026,-82.55454185,35.58942485,North Carolina,28801,7367,"Asheville city, North Carolina",37.0,2140.0,94070.0,46046.0,48024.0,41.6,38.8,44.8,20620.0,12612.0,942.0,1815.0,695.0,1958.0,23037.0,55373.0,116142.0,46039.0,33925.0,53183.0,30263.0,30187.0,52159.0,38131.0,14028.0
Twin Peaks Brewery,micro,1500 Market Place Blvd,Irving,Texas,75063,-96.96767266,32.91862635,Texas,75063,7369,"Irving city, Texas",48.0,37000.0,254190.0,126296.0,127894.0,32.0,32.5,31.6,45404.0,3690.0,2412.0,5289.0,8285.0,7557.0,9725.0,56167.0,47034.0,32200.0,41177.0,40299.0,87521.0,83578.0,100800.0,95309.0,5491.0
Twin Sisters Brewing Company,brewpub,500 Carolina St,Bellingham,Washington,98225-4106,-122.468971,48.760265,Washington,98225,7371,"Bellingham city, Washington",53.0,5280.0,92290.0,44429.0,47861.0,32.9,32.0,33.7,19565.0,1029.0,2876.0,3344.0,2163.0,2056.0,19368.0,122665.0,78707.0,74578.0,30407.0,20258.0,33988.0,33666.0,42715.0,40653.0,2062.0
Twisted Ales Craft Brewing Co.,micro,212 W 6th St,Richmond,Virginia,23224-2349,-77.4420409,37.5259842,Virginia,23224,7373,"Richmond city, Virginia",51.0,67000.0,226604.0,106544.0,120060.0,34.8,34.6,35.0,98865.0,7508.0,15544.0,12387.0,11861.0,12104.0,12656.0,163669.0,177617.0,44561.0,36386.0,26302.0,75750.0,83826.0,112806.0,99929.0,12877.0
Twisted Cypress Brewing Company,closed,1897 Sam Rittenberg Blvd,Charleston,South Carolina,29407-4870,-80.0219063,32.79905412,South Carolina,29407,7376,"Charleston city, South Carolina",45.0,13330.0,152046.0,73208.0,78838.0,35.7,34.4,37.3,137960.0,34868.0,22681.0,16041.0,10339.0,12718.0,8332.0,44836.0,86995.0,24570.0,41790.0,19135.0,51308.0,52225.0,75367.0,63391.0,11976.0
Twisted Hippo,contract,2925 W Montrose Ave,Chicago,Illinois,60618-1403,-87.7019463,41.961125,Illinois,60618,7377,"Chicago city, Illinois",17.0,14000.0,2696561.0,1309551.0,1387010.0,35.8,35.2,36.5,26904.0,2438.0,3524.0,3371.0,2637.0,4524.0,24737.0,66576.0,67803.0,49270.0,43752.0,66176.0,907921.0,931335.0,1272191.0,1139537.0,132654.0
Twisted Roots Brewing,micro,3690 Forest Park Ave,St. Louis,Missouri,63108,-90.238117,38.637188,Missouri,63108,7380,"St. Louis city, Missouri",29.0,65000.0,293310.0,143041.0,150269.0,36.8,36.0,37.7,58131.0,3086.0,7839.0,8876.0,5167.0,9842.0,9062.0,49965.0,50893.0,41031.0,37696.0,19353.0,99337.0,101975.0,173493.0,139736.0,33757.0
Twisted Spike Brewing Company,micro,1 NW 10th St,Oklahoma City,Oklahoma,73103-4901,-97.6785729,35.4787783,Oklahoma,73103,7381,"Oklahoma City city, Oklahoma",40.0,55000.0,687691.0,337948.0,349743.0,35.0,34.6,35.5,39259.0,3954.0,6614.0,6093.0,4779.0,2643.0,10171.0,45304.0,71692.0,50530.0,35827.0,25055.0,221007.0,221603.0,302241.0,275285.0,26956.0
Twisted Vine Brewery,micro,3320 Westown Pkwy,West Des Moines,Iowa,50266-1111,-93.7489517,41.5936597,Iowa,50266,7384,"West Des Moines city, Iowa",19.0,83910.0,69951.0,35154.0,34797.0,37.6,36.0,39.7,28063.0,1953.0,3575.0,4146.0,3068.0,3503.0,9981.0,62073.0,90458.0,45395.0,41178.0,20477.0,23171.0,22484.0,37031.0,36066.0,965.0
Two Brothers Scottsdale Tap House and Brewery,brewpub,4321 N Scottsdale Rd,Scottsdale,Arizona,85251-3329,-111.9254955,33.658427,Arizona,85251,7391,"Scottsdale city, Arizona",4.0,65000.0,242754.0,113878.0,128876.0,49.5,48.3,50.1,242754.0,14451.0,36215.0,26191.0,29076.0,39885.0,17903.0,99097.0,126694.0,30770.0,60877.0,213895.0,70972.0,78599.0,138984.0,119122.0,19862.0
Two Coast Brewing Co.,micro,14928 S Figueroa St,Gardena,California,90248,-118.2819715,33.89680488,California,90248,7392,"Gardena city, California",6.0,28168.0,59714.0,28757.0,30957.0,39.2,39.7,37.8,170492.0,14564.0,23657.0,20468.0,25536.0,24817.0,48769.0,67301.0,87146.0,56910.0,36175.0,48449.0,19007.0,20953.0,21834.0,20971.0,863.0
Two Fathers Beer Co,contract,2016 Belvidere Rd,Virginia Beach,Virginia,23454-2233,-76.0389065,36.86874825,Virginia,23454,7395,"Virginia Beach city, Virginia",51.0,82000.0,457672.0,225012.0,232660.0,37.1,35.8,38.8,22550.0,1985.0,3015.0,3908.0,2547.0,3380.0,11524.0,106103.0,84563.0,81117.0,42340.0,17753.0,149520.0,149117.0,190981.0,182775.0,8206.0
Two Frogs Brewing Company,micro,151 E Tarpon Ave,Tarpon Springs,Florida,34689-3451,-82.75503088,28.14632482,Florida,34689,7396,"Tarpon Springs city, Florida",12.0,71150.0,25558.0,12170.0,13388.0,56.0,53.6,57.2,27016.0,2661.0,5544.0,4102.0,2358.0,2619.0,11258.0,72234.0,79449.0,58614.0,46418.0,21992.0,7174.0,7883.0,13407.0,11583.0,1824.0
Two Henrys Brewing Company,micro,5210 Thonotosassa Rd,Plant City,Florida,33565-5700,-82.1366836,28.0158875,Florida,33565,7399,"Plant City city, Florida",12.0,57550.0,39665.0,20063.0,19602.0,38.4,36.1,41.4,65257.0,8014.0,6314.0,10630.0,7286.0,6112.0,48363.0,53852.0,65504.0,41403.0,31032.0,54288.0,13405.0,12968.0,15404.0,14769.0,635.0
Two Kilts Brewing,micro,14841 SW Tualatin Sherwood Rd Ste 501,Sherwood,Oregon,97140-7127,-122.8308802,45.36773305,Oregon,97140,7400,"Sherwood city, Oregon",41.0,67100.0,24409.0,11689.0,12720.0,35.4,35.0,35.7,62250.0,5270.0,9251.0,8073.0,8070.0,7938.0,23299.0,95214.0,109511.0,40774.0,60820.0,22517.0,6921.0,8219.0,7663.0,7663.0,0.0
Two Monks Brewing Company,micro,352 Massillon Rd,Akron,Ohio,44312-2021,-81.46292368,41.05205025,Ohio,44312,7402,"Akron city, Ohio",39.0,1000.0,189343.0,91399.0,97944.0,39.5,36.9,40.9,21865.0,2686.0,2557.0,2633.0,2079.0,3369.0,8642.0,50723.0,143388.0,51400.0,29824.0,17746.0,58740.0,62463.0,93546.0,84914.0,8632.0
Two Rivers Brewing Co,brewpub,542 Northampton St,Easton,Pennsylvania,18042-3517,-75.214292,40.69072655,Pennsylvania,18042,7405,"Easton city, Pennsylvania",42.0,21648.0,28047.0,14861.0,13186.0,32.1,30.5,33.4,94013.0,11066.0,11688.0,10911.0,11397.0,12878.0,21876.0,45148.0,56617.0,37018.0,34305.0,46253.0,10448.0,8734.0,10456.0,9540.0,916.0
Two Rows Restaurant and Brewery - Allen,contract,711 Central Expy S,Allen,Texas,75013-8012,-96.67987289,33.0921542,Texas,75013,7407,"Allen city, Texas",48.0,1924.0,106868.0,51495.0,55373.0,40.8,41.0,40.5,24202.0,4016.0,3534.0,2296.0,1999.0,1316.0,10679.0,65831.0,67743.0,46111.0,62345.0,65639.0,33983.0,33250.0,38372.0,37461.0,911.0
Two Tides Brewing Company,micro,12 West 41st St,Savannah,Georgia,31401,-81.10216092,32.054127,Georgia,31401,7408,"Savannah city, Georgia",13.0,69000.0,147087.0,69592.0,77495.0,33.1,32.4,34.0,55682.0,3737.0,8678.0,10142.0,10112.0,5794.0,7973.0,49612.0,60153.0,37615.0,29224.0,16983.0,47139.0,50073.0,68618.0,59612.0,9006.0
Two-Shy Brewing,micro,1308 NW Park St Ste 100,Roseburg,Oregon,97470-2058,-123.3553263,43.22538387,Oregon,97470,7411,"Roseburg city, Oregon",41.0,63650.0,25877.0,12278.0,13599.0,42.5,42.5,42.6,177727.0,18753.0,28893.0,23985.0,18522.0,17906.0,7663.0,98352.0,60137.0,50738.0,32215.0,21484.0,7515.0,7902.0,12688.0,11598.0,1090.0
Two22 Brew,micro,4550 S Reservoir Rd,Centennial,Colorado,80015-2878,-104.7601698,39.63429093,Colorado,80015,7412,"Centennial city, Colorado",8.0,12815.0,106957.0,53311.0,53646.0,41.0,38.2,43.7,19005.0,1963.0,2110.0,2292.0,3279.0,2237.0,8093.0,108531.0,126737.0,50789.0,56475.0,85147.0,33729.0,32544.0,41114.0,39660.0,1454.0
TwoDEEP Brewing,brewpub,714 N Capitol Ave,Indianapolis,Indiana,46204-1114,-86.161428,39.777426,Indiana,46204,7413,"Indianapolis city (balance), Indiana",18.0,36003.0,882327.0,430589.0,451738.0,34.5,33.0,35.6,50568.0,3462.0,8741.0,6155.0,6845.0,5558.0,26162.0,58479.0,72029.0,41100.0,37355.0,56542.0,281254.0,292495.0,399820.0,358150.0,41670.0
TwoGuys Brewing,brewpub,2356 Porter St SW,Wyoming,Michigan,49519,-85.72355013,42.92114925,Michigan,49519,7414,"Wyoming city, Michigan",26.0,88940.0,76747.0,38284.0,38463.0,31.8,30.9,33.4,21169.0,5434.0,3364.0,3145.0,1591.0,1400.0,11291.0,61583.0,46880.0,74481.0,35201.0,20491.0,24331.0,23248.0,29880.0,28253.0,1627.0
Uberbrew,brewpub,2305 Montana Ave,Billings,Montana,59101-2421,-108.4990456,45.78417106,Montana,59101,7417,"Billings city, Montana",30.0,6550.0,117453.0,57371.0,60082.0,37.5,38.2,36.8,54545.0,13018.0,11181.0,6770.0,6543.0,2759.0,14710.0,65818.0,71813.0,22680.0,36849.0,20203.0,35565.0,35407.0,53981.0,50365.0,3616.0
Uinta Brewing Co,regional,1722 S Fremont Dr,Salt Lake City,Utah,84104-4215,-111.954182,40.732607,Utah,84104,7419,"Salt Lake City city, Utah",49.0,67000.0,200475.0,101354.0,99121.0,32.5,32.8,31.9,95038.0,6239.0,11916.0,14504.0,10447.0,12272.0,11154.0,108047.0,53128.0,137155.0,39257.0,24865.0,76336.0,70941.0,99551.0,89839.0,9712.0
Ulele Spring Brewery,brewpub,1810 N Highland Ave,Tampa,Florida,33602-2605,-82.46281904,27.9599097,Florida,33602,7421,"Tampa city, Florida",12.0,71000.0,387037.0,190098.0,196939.0,35.8,35.6,35.9,25558.0,1173.0,2382.0,2834.0,2814.0,5306.0,10498.0,63404.0,80390.0,32743.0,41792.0,23055.0,129657.0,128671.0,172886.0,159925.0,12961.0
Uncle Billy's Brewery,micro,1530 Barton Springs Rd,Austin,Texas,78704-1013,-97.76126939,30.262109,Texas,78704,7423,"Austin city, Texas",48.0,5000.0,964000.0,490445.0,473555.0,34.4,34.2,34.6,27154.0,2035.0,2674.0,4397.0,2769.0,3115.0,9045.0,51001.0,58957.0,46952.0,50246.0,41193.0,364033.0,343670.0,469156.0,449399.0,19757.0
Uncle Ernies Bayfront Grill & Brew House,contract,1151 Bayview Ave,Panama City,Florida,32401-1452,-85.702765,30.1698125,Florida,32401,7425,"Panama City city, Florida",12.0,54700.0,34045.0,17258.0,16787.0,39.6,35.5,41.4,35272.0,3794.0,2127.0,3299.0,6059.0,6210.0,64378.0,57167.0,69957.0,30496.0,39425.0,27609.0,10669.0,10544.0,15617.0,14768.0,849.0
Uncommon Brewers,closed,303 Potrero St Ste 40H,Santa Cruz,California,95060-2778,-122.0310356,36.98208037,California,95060,7426,"Santa Cruz city, California",6.0,69112.0,61938.0,30722.0,31216.0,32.8,32.4,33.0,109709.0,13628.0,13845.0,14732.0,12231.0,8215.0,30316.0,99707.0,126788.0,85578.0,40091.0,55468.0,22751.0,24723.0,25063.0,23157.0,1906.0
Under The Radar Brewery,micro,1506 Truxillo St,Houston,Texas,77004-3960,-95.3759411,29.7342113,Texas,77004,7428,"Houston city, Texas",48.0,35000.0,2287047.0,1124951.0,1162096.0,34.8,34.7,35.0,22835.0,1704.0,5221.0,3563.0,2384.0,2402.0,9574.0,27153.0,104704.0,37383.0,33364.0,192072.0,772846.0,765525.0,1028763.0,924981.0,103782.0
Under the Rose Brewing Company,micro,559 E 4th St,Reno,Nevada,89512-3317,-119.8063947,39.5315258,Nevada,89512,7429,"Reno city, Nevada",32.0,60600.0,268843.0,135308.0,133535.0,36.3,36.0,36.6,109788.0,8751.0,17476.0,12462.0,15382.0,13199.0,88063.0,67478.0,73947.0,54345.0,38116.0,15970.0,88722.0,86298.0,116918.0,110993.0,5925.0
Under the Rose Brewing Company MidTown Location,brewpub,1041 S Virginia St,Reno,Nevada,89502,-119.8072604,39.51387478,Nevada,89502,7430,"Reno city, Nevada",32.0,60600.0,268843.0,135308.0,133535.0,36.3,36.0,36.6,109788.0,8751.0,17476.0,12462.0,15382.0,13199.0,88063.0,67478.0,73947.0,54345.0,38116.0,15970.0,88722.0,86298.0,116918.0,110993.0,5925.0
Underground Brewing Co.,brewpub,3940 Broad St # 7415,San Luis Obispo,California,93401-7017,-120.6420324,35.2493387,California,93401,7433,"San Luis Obispo city, California",6.0,68154.0,47536.0,24031.0,23505.0,27.8,26.7,28.6,94927.0,7411.0,9971.0,17342.0,11651.0,8957.0,34037.0,66028.0,105476.0,54317.0,23584.0,42882.0,18462.0,17627.0,21751.0,19492.0,2259.0
Union Bear Brewing Co.,brewpub,5880 State Highway 121 Ste 101,Plano,Texas,75024,-96.8494045,33.083072,Texas,75024,7439,"Plano city, Texas",48.0,58016.0,287037.0,142641.0,144396.0,38.3,37.3,39.1,55634.0,5977.0,7015.0,6356.0,7062.0,5320.0,45148.0,94669.0,102494.0,43033.0,51767.0,41587.0,98512.0,97851.0,114797.0,108472.0,6325.0
Union Station Brewery,brewpub,36 Exchange Ter Ste 2,Providence,Rhode Island,02903-1798,-71.414009,41.825558,Rhode Island,02903,7444,"Providence city, Rhode Island",44.0,59000.0,189697.0,93956.0,95741.0,32.7,32.4,33.1,83014.0,7724.0,9970.0,11273.0,8057.0,14120.0,16016.0,49791.0,81543.0,69091.0,33796.0,26155.0,67245.0,66083.0,78329.0,68179.0,10150.0
Uniontown Brewing Co.,brewpub,105 W Main St,Ashland,Ohio,44805-2221,-82.31638932,40.8686238,Ohio,44805,7446,"Ashland city, Ohio",39.0,2568.0,20334.0,10136.0,10198.0,36.4,33.4,39.8,23043.0,12811.0,2543.0,1514.0,1084.0,982.0,14246.0,49167.0,163971.0,31065.0,26502.0,18563.0,5672.0,6261.0,9470.0,8642.0,828.0
Unknown Brewing Company,micro,1327 S Mint St,Charlotte,North Carolina,28203-4121,-80.8575419,35.2205129,North Carolina,28203,7447,"Charlotte city, North Carolina",37.0,12000.0,879697.0,423800.0,455897.0,34.8,34.2,35.5,28309.0,2076.0,2904.0,3645.0,4221.0,2554.0,8451.0,64149.0,95894.0,37027.0,43433.0,234030.0,293923.0,311451.0,393631.0,365269.0,28362.0
Unlawful Assembly Brewing Company,brewpub,7800 Windrose Ave,Plano,Texas,75024-0114,-96.8267889,33.078317,Texas,75024,7448,"Plano city, Texas",48.0,58016.0,287037.0,142641.0,144396.0,38.3,37.3,39.1,55634.0,5977.0,7015.0,6356.0,7062.0,5320.0,45148.0,94669.0,102494.0,43033.0,51767.0,41587.0,98512.0,97851.0,114797.0,108472.0,6325.0
Unmapped Brewing Co.,micro,14625 Excelsior Blvd,Minnetonka,Minnesota,55345-6605,-93.46551151,44.90425928,Minnesota,55345,7450,"Minnetonka city, Minnesota",27.0,43252.0,53266.0,27767.0,25499.0,44.9,40.6,48.6,42094.0,7791.0,5703.0,5401.0,4364.0,4084.0,9820.0,108316.0,89246.0,17666.0,62871.0,18795.0,16493.0,14944.0,24483.0,23079.0,1404.0
Unruly Brewing Company,micro,360 W Western Ave,Muskegon,Michigan,49440-1273,-86.25381541,43.23504367,Michigan,49440,7452,"Muskegon city, Michigan",26.0,56320.0,37548.0,19846.0,17702.0,34.9,35.4,34.3,25183.0,1455.0,2325.0,3268.0,2929.0,3297.0,28217.0,40468.0,67229.0,59446.0,30574.0,19812.0,13324.0,11246.0,17382.0,14935.0,2447.0
Unsung Brewing Company,closed,1332 Bell Ave Ste 2D,Tustin,California,92780-6439,-117.8385795,33.71474692,California,92780,7453,"Tustin city, California",6.0,80854.0,79428.0,41530.0,37898.0,35.9,33.6,37.4,27430.0,5190.0,5711.0,2961.0,2009.0,1410.0,8897.0,98092.0,104416.0,40963.0,52194.0,62363.0,27252.0,26424.0,27550.0,26762.0,788.0
Unsung Brewing Company- Taproom,micro,500 S Anaheim Blvd Ste B,Anaheim,California,92805-4725,-117.9121478,33.83113335,California,92805,7454,"Anaheim city, California",6.0,2000.0,345935.0,168784.0,177151.0,37.2,36.6,37.9,44991.0,2674.0,4298.0,8760.0,3660.0,6384.0,14680.0,81747.0,91012.0,36112.0,37404.0,278757.0,114108.0,116254.0,110319.0,105608.0,4711.0
Upland Brewing Co - Bloomington Brewpub,regional,350 W 11th St,Bloomington,Indiana,47404-3720,-86.53747927,39.173423,Indiana,47404,7459,"Bloomington city, Indiana",18.0,5860.0,78988.0,39689.0,39299.0,23.8,24.0,23.5,31604.0,3339.0,3564.0,4343.0,5022.0,4849.0,39994.0,37734.0,106347.0,38837.0,13610.0,18565.0,31998.0,31699.0,35873.0,31711.0,4162.0
Upright Brewing Co,micro,240 N Broadway Ste 2,Portland,Oregon,97227-1880,-122.6703323,45.5346842,Oregon,97227,7461,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Uproar Brewing,brewpub,439 S 1st St,San Jose,California,95113-2816,-121.8856373,37.32939189,California,95113,7462,"San Jose city, California",6.0,68000.0,983530.0,505431.0,478099.0,38.4,37.3,39.5,34955.0,2975.0,1975.0,3791.0,6561.0,5223.0,12980.0,126377.0,141783.0,52281.0,56785.0,799912.0,346046.0,315933.0,340561.0,322881.0,17680.0
Upslope Brewing Company - Flatiron Park,micro,1898 S Flatiron Ct Ste 110,Boulder,Colorado,80301-2860,-105.2183136,40.0203098,Colorado,80301,7465,"Boulder city, Colorado",8.0,7850.0,104178.0,52286.0,51892.0,29.2,29.2,29.1,40783.0,3183.0,4872.0,6007.0,6368.0,4224.0,13498.0,84167.0,126097.0,75135.0,30203.0,94422.0,41996.0,39534.0,44793.0,42376.0,2417.0
Upstream Brewing Co (#1),brewpub,514 S 11th St,Omaha,Nebraska,68102-2808,-95.9308408,41.2547107,Nebraska,68102,7469,"Omaha city, Nebraska",31.0,37000.0,487299.0,242649.0,244650.0,35.6,34.8,36.2,24105.0,1944.0,2296.0,2971.0,3859.0,3864.0,23930.0,62948.0,83376.0,44550.0,39068.0,18038.0,157531.0,155876.0,212802.0,201469.0,11333.0
Uptown Market Brewing,micro,6620 SW Scholls Ferry Rd,Portland,Oregon,97223-7166,-122.7423002,45.4958797,Oregon,97223,7471,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Urban Artifact,micro,1660 Blue Rock St,Cincinnati,Ohio,45223-2554,-84.54196282,39.1607827,Ohio,45223,7474,"Cincinnati city, Ohio",39.0,15000.0,308913.0,146416.0,162497.0,32.5,31.9,33.3,368006.0,37919.0,63547.0,44335.0,41713.0,50529.0,19452.0,60726.0,69237.0,17058.0,32244.0,107339.0,98523.0,109998.0,160420.0,144929.0,15491.0
Urban Chestnut Brewing Co,regional,4465 Manchester Ave,St. Louis,Missouri,63110-2113,-90.261143,38.626662,Missouri,63110,7475,"St. Louis city, Missouri",29.0,65000.0,293310.0,143041.0,150269.0,36.8,36.0,37.7,58131.0,3086.0,7839.0,8876.0,5167.0,9842.0,9062.0,49965.0,50893.0,41031.0,37696.0,19353.0,99337.0,101975.0,173493.0,139736.0,33757.0
Urban Comfort Restaurant and Brewery,brewpub,2601 Central Ave,Saint Petersburg,Florida,33713-8722,-82.668678,27.771098,Florida,33713,7476,"St. Petersburg city, Florida",12.0,63000.0,258214.0,123464.0,134750.0,41.9,41.1,42.6,60676.0,6153.0,10649.0,9269.0,7204.0,7030.0,23885.0,64141.0,79734.0,35395.0,39579.0,49721.0,78242.0,86542.0,137046.0,111349.0,25697.0
Urban Family Brewing,micro,4441 26th Ave W,Seattle,Washington,98199-1218,-122.3902975,47.6605861,Washington,98199,7477,"Seattle city, Washington",53.0,63000.0,733904.0,371600.0,362304.0,35.5,35.4,35.6,57934.0,1616.0,10074.0,7445.0,8490.0,7573.0,22379.0,91840.0,106310.0,29288.0,66994.0,182624.0,286082.0,265726.0,384799.0,351650.0,33149.0
Urban Growler Brewing Co,brewpub,2325 Endicott St,Saint Paul,Minnesota,55114-1223,-93.19284766,44.9701392,Minnesota,55114,7478,"St. Paul city, Minnesota",27.0,58000.0,307176.0,150594.0,156582.0,33.2,33.2,33.2,23038.0,1368.0,2799.0,3673.0,2638.0,1454.0,12264.0,66098.0,107898.0,38497.0,40495.0,17250.0,100721.0,103025.0,131275.0,121964.0,9311.0
Urban Harvest Brewing Company,micro,1024 S 5th St,Milwaukee,Wisconsin,53204-1733,-87.91672749,43.02080941,Wisconsin,53204,7479,"Milwaukee city, Wisconsin",55.0,53000.0,569326.0,275049.0,294277.0,32.3,31.2,33.1,27642.0,1764.0,2613.0,2705.0,3051.0,5509.0,17530.0,114080.0,109956.0,,32332.0,15646.0,178488.0,192146.0,257812.0,232362.0,25450.0
Urban Research Brewery,brewpub,4501 Manchester Ave,St. Louis,Missouri,63110-2113,-90.274034,38.627933,Missouri,63110,7482,"St. Louis city, Missouri",29.0,65000.0,293310.0,143041.0,150269.0,36.8,36.0,37.7,58131.0,3086.0,7839.0,8876.0,5167.0,9842.0,9062.0,49965.0,50893.0,41031.0,37696.0,19353.0,99337.0,101975.0,173493.0,139736.0,33757.0
Urban Roots Brewing,brewpub,1322 V St,Sacramento,California,95818-1418,-121.4945908,38.56579627,California,95818,7483,"Sacramento city, California",6.0,64000.0,525028.0,257437.0,267591.0,36.3,35.0,38.1,162780.0,17446.0,22421.0,23546.0,18177.0,13984.0,41871.0,75311.0,90755.0,50953.0,41239.0,434705.0,175727.0,180061.0,210715.0,202093.0,8622.0
Urban South Brewery,micro,1645 Tchoupitoulas St,New Orleans,Louisiana,70130-1852,-90.0666607,29.9296799,Louisiana,70130,7484,"New Orleans city, Louisiana",22.0,55000.0,376971.0,178394.0,198577.0,38.3,37.7,39.0,35483.0,3320.0,5342.0,5278.0,3730.0,4586.0,9759.0,46942.0,113555.0,37591.0,36391.0,143517.0,117124.0,130980.0,194701.0,158827.0,35874.0
