name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Scissortail Brewing Co.,planning,,Bartlesville,Oklahoma,74003-7154,-95.984373797,36.745348587,Oklahoma,74003,6211
Scofflaw Brewing Co,micro,1738 Macarthur Blvd NW,Atlanta,Georgia,30318-2022,-84.445715822,33.788472774,Georgia,30318,6212
Sconnie Beverage,contract,1403 N SUMMIT AVEÂ ,Oconomowoc,Wisconsin,53066,-88.4872566,43.107509714,Wisconsin,53066,6213
Scorpion Brewing,micro,"929 Skinners Turn Rd, Suite 100",Owings,Maryland,20736,-76.594142825,38.701002751,Maryland,20736,6215
Scottish Bloodline Brewing,planning,,Lowell,Massachusetts,01851-4638,-71.341840586,42.628813747,Massachusetts,01851,6216
Scotty's Bierwerks,micro,901 E Industrial Cir Unit 1-3,Cape Coral,Florida,33909-7446,-81.945714845,26.676378545,Florida,33909,6218
Scratch Brewing Company,brewpub,264 Thompson Rd,Ava,Illinois,62907-2658,-89.498227378,37.872967978,Illinois,62907,6221
Screamin Hill Brewery,micro,83 Emleys Hill Rd,Cream Ridge,New Jersey,08514-1617,-74.495904247,40.117908667,New Jersey,08514,6223
Sea Dog Brewing Co - Clearwater,micro,26200 US Highway 19 N,Clearwater,Florida,33761-3580,-82.729101653,28.027789987,Florida,33761,6230
Sea Drift Ales and Lagers,micro,521 Commerce Dr,Largo,Florida,33770-1834,-82.805096103,27.914204284,Florida,33770,6232
Sean Patrick's Pub,planning,,San Marcos,Texas,78666-5590,-97.952473296,29.868931182,Texas,78666,6234
Sebago Brewing Co,micro,48 Sanford Dr,Gorham,Maine,04038-2646,-70.451774341,43.69459904,Maine,04038,6238
Seneca Lake Brewing Company,micro,5430 NY-14,Dundee,New York,14837-8838,-77.011627555,42.502821435,New York,14837,6260
Seneca Street Brew Pub,brewpub,315 E Seneca St Ste 1,Manlius,New York,13104-1860,-75.969597856,42.991448756,New York,13104,6262
Separatist Beer Project,proprietor,,Emmaus,Pennsylvania,18049,-75.499520208,40.533031994,Pennsylvania,18049,6264
Serious Brewing Co.,micro,116 Caverns Rd,Howes Cave,New York,12092,-74.372701023,42.701578643,New York,12092,6267
Seven Arrows Brewing Co.,micro,2508 Jefferson Hwy Ste 1,Waynesboro,Virginia,22980-6500,-78.91439842,38.089959345,Virginia,22980,6269
Seven Jars Products,micro,6148-B Brookshire Blvd,Charlotte,North Carolina,28216,-80.880362267,35.301785174,North Carolina,28216,6272
Seven Sirens Brewing Company,planning,,Bethlehem,Pennsylvania,18015,-75.373396591,40.599067291,Pennsylvania,18015,6273
Sevens Brew Pub,brewpub,5857 Route 96,Farmington,New York,14425,-77.349424332,42.977217495,New York,14425,6276
Sew Hop'd Brewery LLC,planning,,Huntley,Illinois,60142,-88.423508233,42.168871631,Illinois,60142,6279
SFLBrewery In Planning,planning,,Weston,Florida,33326-4041,-80.382631702,26.11294053,Florida,33326,6281
Shade Tree Saloon & Grill,brewpub,13530 Hwy 281 N,Spring Branch,Texas,78070,-98.417602499,29.845596958,Texas,78070,6283
ShadowView Brewing,planning,,Woodstock,Illinois,60098-6911,-88.435373495,42.321959788,Illinois,60098,6286
Sheepscot Valley Brewing Co,micro,74 Hollywood Blvd,Whitefield,Maine,04353-3729,-69.608562959,44.216695529,Maine,04353,6298
Sheridan Brewing company,planning,,Sheridan,Wyoming,82801,-106.953142976,44.807312879,Wyoming,82801,6301
Ship Bottom Brewery,micro,"830 N Bay Ave, Store 23",Beach Haven,New Jersey,08008-2053,-74.200812924,39.61783296,New Jersey,08008,6305
Shipwrecked Restaurant and Brewery,brewpub,7791 Egg Harbor RoadÂ ,Egg Harbor,Wisconsin,54209,-87.284561199,45.031247171,Wisconsin,54209,6308
Shipyard Brew Pub Eliot,brewpub,28 Levesque Dr Ste 4 C/O Eliot Commons,Eliot,Maine,03903-2073,-70.788073787,43.136711646,Maine,03903,6309
Shmaltz Brewing Co,micro,6 Fairchild Sq # 1,Clifton Park,New York,12065-1254,-73.779176559,42.850641642,New York,12065,6313
Shoe Tree Brewing Co.,micro,1496 Old Hot Springs Rd,Carson City,Nevada,89706-0627,-119.758244906,39.184466067,Nevada,89706,6314
Shoes & Brews,micro,63 S Pratt Pkwy Unit B,Longmont,Colorado,80501-1702,-105.106413721,40.170633272,Colorado,80501,6315
Short Fuse Brewing Company,brewpub,5000 River Rd,Schiller Park,Illinois,60176-1021,-87.866465278,41.953839735,Illinois,60176,6317
Short's Brewing Co - Production Facility,regional,211 Industrial Park Dr,Elk Rapids,Michigan,49629-9452,-85.387247542,44.887987595,Michigan,49629,6320
Shoug Brewing Company,micro,1311 SE Cliffside Dr,Washougal,Washington,98671-8750,-122.339739949,45.585300077,Washington,98671,6322
"Shovel Town Brewery, Inc.",brewpub,50 Oliver St Rear,North Easton,Massachusetts,02356-1446,-71.104322337,42.062700621,Massachusetts,02356,6323
Shrewd Fox Brewery,micro,552 NY State Highway 55,Eldred,New York,12732,-74.891974346,41.529946275,New York,12732,6324
Shy Bear Brewing,brewpub,35 Meadowbrook Ln,Lewistown,Pennsylvania,17044-2802,-77.581108629,40.594131733,Pennsylvania,17044,6327
Side By Each Brewing Co,planning,,Auburn,Maine,04210-3739,-70.244157573,44.090960285,Maine,04210,6331
Sierra Blanca Brewing Co,micro,1016 Industrial Rd,Moriarty,New Mexico,87035-3567,-106.033966091,35.006036582,New Mexico,87035,6338
Sierra Nevada Brewing Co,regional,100 Sierra Nevada Way,Mills River,North Carolina,28732-8608,-82.492978906,35.437271918,North Carolina,28732,6340
Sigma Ingredients LLC,planning,,Salisbury,Maryland,21801-6739,-75.617906286,38.370070069,Maryland,21801,6343
Silver Branch Brewing Company,planning,,Silver Spring,Maryland,20910-3487,-77.030087458,38.999837101,Maryland,20910,6347
Silver Creek Brewing Co,micro,N57 W6172 Portland Rd,Cedarburg,Wisconsin,53012,-87.996972684,43.300470388,Wisconsin,53012,6349
Simple Roots Brewing Co,micro,1127 North Ave Ste 8,Burlington,Vermont,05408-2756,-73.2487863,44.510016033,Vermont,05408,6358
Sin City Beer Co,contract,3663 Las Vegas Blvd S Ste 504 Miracle Mile Shops,Las Vegas,Nevada,89109-1951,-115.167270447,36.119427086,Nevada,89109,6360
Singlecut Beersmiths,micro,19-33 37th St,Astoria,New York,11105-1118,-73.909457168,40.775701142,New York,11105,6366
Siren Rock Brewing Company,planning,,Rockwall,Texas,75087,-96.458514907,32.928079077,Texas,75087,6368
Sister Lakes Brewing Company,brewpub,92500 County Road 690,Dowagiac,Michigan,49047-9021,-86.126921993,42.012949223,Michigan,49047,6370
Six Car Pub,planning,,Amarillo,Texas,79106,-101.906963049,35.195302935,Texas,79106,6373
Six Ten Brewing,micro,7052 Benjamin Rd,Tampa,Florida,33634-3034,-82.548930722,28.009718599,Florida,33634,6377
SKA Brewing,regional,"225 Girard, Bodo Park",Durango,Colorado,81303-6827,-107.888344157,37.242925286,Colorado,81303,6380
Skeleton Crew Brew,micro,575 Lester Ave Ste 206,Onalaska,Wisconsin,54650-8694,-91.228929219,43.894137304,Wisconsin,54650,6384
Skeleton Key Brewery,micro,8102 Lemont Rd Ste 300,Woodridge,Illinois,60517-7764,-88.045460823,41.749318273,Illinois,60517,6385
Skewed Brewing,brewpub,"21182 Salmon Run Mall Loop W, Unit B219",Watertown,New York,13601-2244,-75.909938412,43.976333699,New York,13601,6387
Skipping Rock Beer Co.,planning,,Staunton,Virginia,24401-6122,-79.077136981,38.13265303,Virginia,24401,6388
Skull Camp Brewing,micro,765 Round Peak Church Rd,Mount Airy,North Carolina,27030-8421,-80.620675962,36.498135406,North Carolina,27030,6391
Skull Mechanix Brewing,micro,1005 East St Elmo Rd Bldg 2,Austin,Texas,78745,-97.792614846,30.208605656,Texas,78745,6392
Slack Tide Brewing Company,micro,1072 Route 83 Unit 3,Cape May Court House,New Jersey,08210-1200,-74.828787891,39.090074772,New Jersey,08210,6396
Slantways Brewing Company,planning,,The Woodlands,Texas,77381-4641,-95.504157671,30.177802122,Texas,77381,6397
Sleepy Owl Brewery,micro,151 E Main St Ste 200,Kingsport,Tennessee,37660-4380,-82.568110764,36.544502482,Tennessee,37660,6403
SlickFin Brewing Company LLC,planning,,Queensbury,New York,12804-9786,-73.676692815,43.33200593,New York,12804,6406
Slow Play Brewing Company,planning,,Rock Hill,South Carolina,29730-3504,-81.007189077,34.910058366,South Carolina,29730,6411
Sly Fox Brewhouse and Eatery,micro,520 Kimberton Rd Pikeland Village Square,Phoenixville,Pennsylvania,19460-4737,-75.527075264,40.128296525,Pennsylvania,19460,6415
Smartmouth Brewing Co,micro,1309 Raleigh Ave Ste A,Norfolk,Virginia,23507-1367,-76.30073349,36.865028172,Virginia,23507,6420
Smiling Toad Brewery,micro,1757 S 8th St Ste 100,Colorado Springs,Colorado,80905-1926,-104.833153771,38.825501172,Colorado,80905,6423
Smitty's Brewing,micro,,Bremerton,Washington,98312-9132,-122.671056708,47.557036907,Washington,98312,6426
Smoky Mountain Brewery (#3) - Pigeon Forge,brewpub,2530 Parkway Ste 15,Pigeon Forge,Tennessee,37863-7006,-83.563098081,35.795173824,Tennessee,37863,6437
Snake River Brewing Co,micro,265 S Millward St PO Box 3317,Jackson,Wyoming,83001-8582,-110.770711226,43.468148761,Wyoming,83001,6444
Snow Belt Brew,micro,9511 Kile Rd,Chardon,Ohio,44024,-81.219254318,41.576348881,Ohio,44024,6449
Snow Hop Brewery,micro,685 Barney St Ste A,Helena,Montana,59602,-111.907595584,46.656446712,Montana,59602,6451
Snowbank Brewing,micro,225 N Lemay Ave Ste 1,Fort Collins,Colorado,80524-2555,-105.061404934,40.58833812,Colorado,80524,6452
Snowbelt Brewing Company,brewpub,132 W Main St Unit 1,Gaylord,Michigan,49735-2304,-84.680389904,44.984285278,Michigan,49735,6453
Snowy Mountain Brewery,brewpub,601 E Pic Pike Rd,Saratoga,Wyoming,82331,-106.808267464,41.45442663,Wyoming,82331,6455
"Sobel's Obscure Brewery, LLC",contract,954 Arona Rd,New Stanton,Pennsylvania,15672-1109,-79.611795854,40.222670496,Pennsylvania,15672,6458
Solace Brewing Company,micro,42615 Trade West Dr Ste 100,Dulles,Virginia,20166-2259,-77.453605518,38.986809499,Virginia,20166,6465
Solarc Brewing,contract,134 S Avenue 57,Los Angeles,California,90042-4702,-118.192912531,34.109844736,California,90042,6466
Solemn Oath Brewery,micro,1661 Quincy Ave Ste 179,Naperville,Illinois,60540-3969,-88.161794664,41.767212569,Illinois,60540,6467
Solid Rock Brewing,micro,2214 Bee Creek Rd,Spicewood,Texas,78669-5136,-98.061140882,30.406271773,Texas,78669,6470
Soma Brewing LLC,planning,,South Orange,New Jersey,07079-1455,-74.259541587,40.748550908,New Jersey,07079,6474
SoMe Brewing Co,micro,1 York St Ste 3,York,Maine,03909-1392,-70.642986766,43.159116243,Maine,03909,6475
Some Nerve Brewing Company,micro,5586 US Highway 51,Manitowish Waters,Wisconsin,54545-6325,-89.840422609,46.130178184,Wisconsin,54545,6476
SomePlace Else Brewery,micro,6425 W 52nd Ave Unit 6/6B,Arvada,Colorado,80002-4008,-105.08101653,39.794941922,Colorado,80002,6477
Somers Point Brewing Company,planning,,Somers Point,New Jersey,08244-1822,-74.600249982,39.319597394,New Jersey,08244,6478
Something Brewery,micro,117 N Main St Unit A,Brighton,Colorado,80601-1778,-104.806804719,39.968461818,Colorado,80601,6480
Sonder Brewing,planning,,Maineville,Ohio,45039-8103,-84.248622114,39.32430337,Ohio,45039,6482
Sons Of Toil Brewing LLC,micro,14090 Klein Rd,Mount Orab,Ohio,45154-8312,-83.923370644,39.029229854,Ohio,45154,6488
Soul Squared Brewing Co.,micro,6412 N County Road 15,Fort Collins,Colorado,80524,-105.061404934,40.58833812,Colorado,80524,6493
Soulcraft Brewing,micro,248 W US Highway 50,Salida,Colorado,81201-2347,-106.030786632,38.52595886,Colorado,81201,6494
Soundgrowler Brewing Co.,brewpub,8201 183rd St Ste P,Tinley Park,Illinois,60487-9377,-87.812311607,41.53659205,Illinois,60487,6497
Source Brewing,planning,,Colts Neck,New Jersey,07722-2430,-74.181769561,40.303680861,New Jersey,07722,6498
South Austin Brewery,micro,5701 W Slaughter Ln Bldg A130,Austin,Texas,78749-6532,-97.857485542,30.214206945,Texas,78749,6500
South Cypress Brewing,brewpub,895 Wiggins Pass Rd,Naples,Florida,34110-6118,-81.789618555,26.292163865,Florida,34110,6504
South Haven Brewpub,brewpub,515 Williams St Ste 23,South Haven,Michigan,49090-1493,-86.252947727,42.407741438,Michigan,49090,6506
South Park Brewing,micro,297 1/2 US Hwy 285,Fairplay,Colorado,80440-2131,-105.99488585,39.222329075,Colorado,80440,6509
South Street Brewery,brewpub,106 W South St Ste 202,Charlottesville,Virginia,22902-3600,-78.477401328,38.017325291,Virginia,22902,6512
Southampton Publick House,brewpub,62 Jobs Ln,Southampton,New York,11968-4807,-72.409316671,40.906157343,New York,11968,6513
Southerleigh Brewing,brewpub,"136 E Grayson St., Ste 120",San Antonio,Texas,78212-4114,-98.493413133,29.459509982,Texas,78212,6515
Southern Appalachian Brewery,micro,822 Locust St Ste 100,Hendersonville,North Carolina,28792-3758,-82.404419519,35.360107283,North Carolina,28792,6516
Southern Craft Brewing Company,micro,14141 Airline Hwy Ste 4J,Baton Rouge,Louisiana,70817-6259,-91.011465549,30.386118207,Louisiana,70817,6520
Southern Heights Brewing Co LLC,micro,6014 Techni Center Dr Ste 2-101,Austin,Texas,78721-2349,-97.684930647,30.272700478,Texas,78721,6522
Southern Hops Brewing Co.,brewpub,911 Sunset Acres Ln,Florence,South Carolina,29501-6073,-79.813047202,34.197497707,South Carolina,29501,6523
Southern Lights Brewing,micro,2045 Gulf To Bay Blvd Ste D,Clearwater,Florida,33765-3752,-82.742277616,27.980716359,Florida,33765,6524
Southern Pines Brewing Company,micro,565 Air Tool Dr Ste E,Southern Pines,North Carolina,28387-3469,-79.392128161,35.175186138,North Carolina,28387,6527
Southern Sky Brewing Co,micro,1590 N Roberts Rd NW Ste 208,Kennesaw,Georgia,30144-3636,-84.592715748,34.022492362,Georgia,30144,6530
Southern Sun Pub and Brewery,brewpub,627 S Broadway St,Boulder,Colorado,80305-5944,-105.251530811,39.986298821,Colorado,80305,6532
Southern Tier Brewing Co,regional,2072 Stoneman Cir,Lakewood,New York,14750-9779,-79.324256006,42.096164597,New York,14750,6534
Southern Tier Brewing Co,planning,,Cleveland,Ohio,44115-1111,-81.67809821,41.497428934,Ohio,44115,6535
Southern Yankee Beer Company,planning,,Houston,Texas,77073,-95.403136719,30.006742511,Texas,77073,6537
Southside Brewing Co,brewpub,62920 Georgetown Rd,Cambridge,Ohio,43725-9749,-81.587735293,40.02556798,Ohio,43725,6539
Spada Farmhouse Brewery,micro,,Snohomish,Washington,98290-6125,-122.040993027,47.933123993,Washington,98290,6540
Speciation Artisan Ales,micro,3720 West River Dr NE Ste 201,Comstock Park,Michigan,49321-8980,-85.667432876,43.059319769,Michigan,49321,6546
Spellbound Brewing,micro,10 Lippincott Ln Unit 12,Mount Holly,New Jersey,08060-1603,-74.767713863,40.00056991,New Jersey,08060,6547
Spider Bite Brewing Co,micro,920 Lincoln Ave Unit 5,Holbrook,New York,11741-2257,-73.070358674,40.794962148,New York,11741,6551
Splintercat Brewing,planning,,Corvallis,Oregon,97330-1348,-123.278607982,44.584078786,Oregon,97330,6558
Spoetzl Brewery,regional,603 E Brewery St,Shiner,Texas,77984-0368,-97.172024608,29.434614706,Texas,77984,6559
Spoonwood Brewing Company,brewpub,5981 Baptist Rd,Pittsburgh,Pennsylvania,15236-3303,-79.979006646,40.344146336,Pennsylvania,15236,6560
Sprague Farm and Brew Works,brewpub,22043 US Highway 6 and 19,Venango,Pennsylvania,16440-2507,-80.10847755,41.774703456,Pennsylvania,16440,6564
Spring Gate Brewery,micro,5790 Devonshire Rd,Harrisburg,Pennsylvania,17112-3508,-76.783694747,40.339517901,Pennsylvania,17112,6566
Spring Mountain Brewing Company,planning,,Schwenksville,Pennsylvania,19473-1811,-75.47266626,40.252843456,Pennsylvania,19473,6568
SquareHead Brewing,micro,405 High St Ste 1,Holbrook,New York,11741-5317,-73.070358674,40.794962148,New York,11741,6575
SS Fermentations Ltd.,planning,,Montrose,Colorado,81401-3927,-107.858404193,38.473977796,Colorado,81401,6578
St Ambrose Cellars,micro,841 S Pioneer Rd,Beulah,Michigan,49617,-86.018542878,44.644734046,Michigan,49617,6579
St Arnulf Alery,micro,3152 Kings Chapel Rd,Cadiz,Kentucky,42211-0000,-87.874509161,36.842409307,Kentucky,42211,6580
Stable Craft Brewing,brewpub,375 Madrid Rd,Waynesboro,Virginia,22980-6230,-78.91439842,38.089959345,Virginia,22980,6594
Stache Rabbit Brewing Company,planning,,Austin,Texas,78727-5907,-97.712998757,30.426100619,Texas,78727,6595
Stacked Deck Brewing,planning,,Saint Paul,Minnesota,55101-1712,-93.088300242,44.955919207,Minnesota,55101,6596
Stained Glass Beerworks,planning,,Houston,Texas,77066-2310,-95.493299358,29.958844914,Texas,77066,6600
Standard Brewing,brewpub,2504 S Jackson St Ste C,Seattle,Washington,98144-2382,-122.302225663,47.58530367,Washington,98144,6601
Stargazer Brewing Company,planning,,Coatesville,Pennsylvania,19320,-75.821016979,39.983044852,Pennsylvania,19320,6607
"Starpoint Brewing, LLC",micro,901 Clarence Dr,Chapel Hill,North Carolina,27516-3145,-79.098329747,35.906338406,North Carolina,27516,6609
"Starpoint Brewing, LLC / Beer Study",micro,2501 University Dr Ste 4,Chapel Hill,North Carolina,22707,,,North Carolina,None,6610
Starr Brothers Brewing Co.,brewpub,5700 San Antonio Dr NE Ste B1,Albuquerque,New Mexico,87109-4179,-106.575878137,35.143284584,New Mexico,87109,6611
Starr Hill Brewery LLC,regional,5391 Three Notch D Rd,Crozet,Virginia,22932-3181,-78.697050089,38.09229114,Virginia,22932,6612
Starr Hill Pilot Brewery & Side Stage,micro,6 Old Whitmore Ave SE,Roanoke,Virginia,24016-1212,-79.949095063,37.27058815,Virginia,24016,6613
Starving Artist Brewing,micro,634 S Stiles Rd,Ludington,Michigan,49431-9311,-86.425936793,43.964341552,Michigan,49431,6616
Staunton River Brewing Company,micro,1571 Mount Calvary Rd,Brookneal,Virginia,24528-3156,-78.909168352,37.083747819,Virginia,24528,6627
Steadfast Beer Co,contract,1756 Western Ave Rear,Albany,New York,12203-4414,-73.829746552,42.677902436,New York,12203,6628
Steady Habit Brewing Company,closed,95 Bridge Rd,Haddam,Connecticut,06438-1354,-72.504611503,41.464672294,Connecticut,06438,6630
Steam Bell Beer Works,micro,1717 Oak Lake Blvd E,Midlothian,Virginia,23112-3995,-77.65221621,37.426451244,Virginia,23112,6631
Steam Plant Grill,brewpub,159 S Lincoln St Ste 1,Spokane,Washington,99201-4409,-117.428096234,47.661098837,Washington,99201,6633
Steam Theory Brewing Co,planning,,Dallas,Texas,75212-4101,-96.874073319,32.779016383,Texas,75212,6634
Steel Bender Brewyard,brewpub,8305 2nd St NW,Los Ranchos de Albuquerque,New Mexico,87114-1038,-106.667480801,35.193804205,New Mexico,87114,6637
Steel Hands Brewing,planning,,Cayce,South Carolina,29033-3439,-81.069366991,33.964192636,South Carolina,29033,6639
Steel Squared Brewing Company,contract,1597 Tiffany Ct,de Pere,Wisconsin,54115-9042,-88.080940092,44.430239406,Wisconsin,54115,6640
Steel String Craft Brewery,brewpub,106 S Greensboro St Ste A,Carrboro,North Carolina,27510-2266,-79.080985843,35.911420789,North Carolina,27510,6641
SteelHead Aleworks,micro,,Mukwonago,Wisconsin,53149,-88.340311635,42.868859211,Wisconsin,53149,6644
Stein Brewing Company,planning,,Mount Vernon,Ohio,43050-3323,-82.481251885,40.386919331,Ohio,43050,6649
Stellwagen Beer Company,planning,,Marshfield,Massachusetts,02050,-70.708433949,42.107049054,Massachusetts,02050,6651
Stesti Brewing Company,micro,1314 FM 2915,Lovelady,Texas,75851,-95.545177533,31.050986067,Texas,75851,6656
Steuben Brewing Company,micro,10286 Judson Rd,Hammondsport,New York,14840-9668,-77.173861325,42.449140793,New York,14840,6657
Stewart's Brewing Co,brewpub,219 Governors Pl,Bear,Delaware,19701-3026,-75.693815516,39.604800277,Delaware,19701,6659
Stiggs Brewery & Kitchen,brewpub,112 S Park St,Boyne City,Michigan,49712-1251,-85.023454566,45.226471731,Michigan,49712,6664
Still HIll Brewery LLC,micro,1275 Cromwell Ave Ste C8 Unit 9,Rocky Hill,Connecticut,06067-3430,-72.666440099,41.659660539,Connecticut,06067,6665
Still River Brewery,micro,121 Clinton Shore Dr.,Still River,Massachusetts,01467-0157,-71.62204182,42.48220762,Massachusetts,01467,6666
StillWest Brewery & Grill,planning,,Jackson,Wyoming,83001-8668,-110.770711226,43.468148761,Wyoming,83001,6669
Stilt House Brewery,micro,625 US 19 Alt,Palm Harbor,Florida,34683,-82.760124598,28.079666765,Florida,34683,6670
Stoic Brewing,contract,667 Robinett Rd,Waxahachie,Texas,75165-6343,-96.837814913,32.404133192,Texas,75165,6674
Stoik Beer Company,planning,,Delta,Colorado,81416,-108.065292157,38.743291625,Colorado,81416,6675
Stoker's Brewing Company,planning,,Tamaqua,Pennsylvania,18252-1405,-75.968131863,40.79801973,Pennsylvania,18252,6676
Stone Cellar Brewpub / Stone Arch Brew House,brewpub,1004 S Olde Oneida St Uppr,Appleton,Wisconsin,54915-1753,-88.380681021,44.249629268,Wisconsin,54915,6681
Stone Corral Brewery,micro,83 Huntington Rd Unit 1,Richmond,Vermont,05477-9839,-72.962132573,44.39677186,Vermont,05477,6684
Stone Cow Brewery,micro,500 West St (Route 122),Barre,Massachusetts,01005,-72.107835469,42.416672854,Massachusetts,01005,6685
Stoneface Brewing Co,micro,436 Shattuck Way Ste 6,Newington,New Hampshire,03801-7838,-70.779742542,43.071491415,New Hampshire,03801,6689
Stoneman Brewery,micro,20 Stetson Bros Rd,Colrain,Massachusetts,01340-9733,-72.709070869,42.653501085,Massachusetts,01340,6692
Stoney Acres Farm,brewpub,7002 Rangeline Rd,Athens,Wisconsin,54411,-90.015756091,45.034760459,Wisconsin,54411,6694
Stoneyard Brewing Company,brewpub,48 Merchant St,Brockport,New York,14420,-77.936131092,43.214014847,New York,14420,6695
StoneyHead Brewing LLC,micro,5301 Longley Ln Ste 84C,Reno,Nevada,89511-1873,-119.795205812,39.415715549,Nevada,89511,6696
Stony Creek Brewery At Foxwoods Resort Casino,planning,,Mashantucket,Connecticut,06338-3830,-71.974929275,41.46170705,Connecticut,06338,6698
Storm Peak Brewing Company,micro,1885 Elk River Plz Unit 4,Steamboat Springs,Colorado,80487-5237,-106.824723989,40.470128472,Colorado,80487,6700
Storybook Brewing,micro,3121 N El Paso St Ste A,Colorado Springs,Colorado,80907-5469,-104.806344882,38.88696146,Colorado,80907,6706
Stoudts Brewing Co,micro,Â Rt. 272 2800 North Reading Road,Adamstown,Pennsylvania,19501,-76.073425354,40.23086112,Pennsylvania,19501,6708
Stout Beard Brewing Company,brewpub,1153 W Fayette St Ste 102,Syracuse,New York,13204-2740,-76.175711025,43.04605041,New York,13204,6710
Straight Shot Brewing,planning,,Poquoson,Virginia,23662-0000,-76.379985413,37.132223848,Virginia,23662,6712
Strand Brewery,brewpub,93415 County Road 690,Dowagiac,Michigan,49047-9025,-86.126921993,42.012949223,Michigan,49047,6714
Strange Craft Beer Co,micro,1330 Zuni St Ste M,Denver,Colorado,80204-2328,-105.025761992,39.73490823,Colorado,80204,6716
Strange Land Brewery,micro,5904 Bee Cave Road,Austin,Texas,78746,-97.807719046,30.299486022,Texas,78746,6719
Strangeways Brewing - RVA,micro,2277 Dabney Rd Ste A,Richmond,Virginia,23230-3335,-77.491241873,37.584559121,Virginia,23230,6724
Strikhedonia Brewing Company LLC,planning,,Saint Charles,Illinois,60174-4591,-88.305593474,41.922128501,Illinois,60174,6732
Strong Brewing,micro,7 Rope Ferry Rd,Sedgwick,Maine,04676-3409,-68.638110083,44.343211549,Maine,04676,6733
Stronghouse Brewery,planning,,Telluride,Colorado,81435,-107.807939598,37.937344059,Colorado,81435,6735
Studebaker Brewing Company,planning,,South Bend,Indiana,46601,-86.25250518,41.673919961,Indiana,46601,6740
Stumblin' Monkey Brewing Co,micro,61 School St Ste G,Victor,New York,14564-1420,-77.4151522,42.993558222,New York,14564,6743
Stump City Brewing LLC,micro,521 W Fulton Street Ext,Gloversville,New York,12078-6309,-74.341018236,43.066272402,New York,12078,6744
Suarez Family Brewery,micro,2278 RT. 9,Hudson,New York,12534-4701,-73.76163457,42.243185058,New York,12534,6747
Suds Monkey Brewing,micro,1032 Canyon Bend Dr Suite A,Dripping Springs,Texas,78620-5355,-98.061308303,30.265056644,Texas,78620,6752
Sumerian Brewing Company,micro,15510 Woodinville Redmond Rd NE Ste E110,Woodinville,Washington,98072-6979,-122.140898695,47.749032358,Washington,98072,6758
Summit City Brwerks,brewpub,1501 E Berry #106,Fort Wayne,Indiana,46803,-85.105715625,41.069264217,Indiana,46803,6761
Sun King Brewing Co,planning,,Fishers,Indiana,46037,-85.975150691,39.946538422,Indiana,46037,6764
Suncreek Brewery,planning,,Clermont,Florida,34711-2135,-81.736943754,28.516143381,Florida,34711,6769
Sunken City Brewing Co,micro,40 Brewery Dr,Hardy,Virginia,24101-1100,-79.789652545,37.176372209,Virginia,24101,6772
Super Brewing Company LLC,planning,,Portland,Oregon,97202,-122.639304717,45.483415783,Oregon,97202,6777
Super Fun Time Brewing Company,planning,,Bangor,Pennsylvania,18013-9244,-75.189187972,40.860387095,Pennsylvania,18013,6778
Superior Bathhouse Brewery,brewpub,329 Central Ave,Hot Springs National Park,Arkansas,71901-3525,-93.017805468,34.502847828,Arkansas,71901,6780
Surly Brewing Company,regional,520 Malcolm Ave SE,Minneapolis,Minnesota,55414-3312,-93.23383631,44.980973164,Minnesota,55414,6785
Svendale Brewing Co,micro,,Millerton,New York,12546-4553,-73.52381995,41.957585231,New York,12546,6789
Swamp Cabbage Brewing Company,micro,921 Brookwood Dr,Columbia,South Carolina,29201-4609,-81.035698177,34.000466404,South Carolina,29201,6790
Swashbuckler Brewing Co,micro,2775 Lebanon Rd,Manheim,Pennsylvania,17545-8711,-76.401252785,40.1606847,Pennsylvania,17545,6794
Sweet Mercy Brewing Co.,planning,,Miami,Florida,33143,-80.297563715,25.702534657,Florida,33143,6795
Sweet Thursday Beer Co,planning,,Brooklyn,New York,11215-6020,-73.983894927,40.667294202,New York,11215,6796
Sweet Union Brewing,micro,13717 E Independence Blvd,Indian Trail,North Carolina,28079-7600,-80.629008939,35.079960867,North Carolina,28079,6797
Swover Creek Farm Brewery,micro,4176 Swover Creek Rd,Edinburg,Virginia,22824-3744,-78.589158579,38.837620616,Virginia,22824,6807
Sycamore Brewing,brewpub,2161 Hawkins St Ste A,Charlotte,North Carolina,28203-5396,-80.85162754,35.20717138,North Carolina,28203,6808
Table 41 Brewing Co.,micro,4 Dunsback Ferry Rd,Cohoes,New York,12047-5016,-73.713823112,42.776718285,New York,12047,6811
Tabol Brewing,planning,704 Dawn St,Richmond,Virginia,23222,-77.424746428,37.575665088,Virginia,23222,6813
Tabula Rasa Brewing,planning,,Jacksonville,Florida,32204-1705,-81.6844443,30.321052447,Florida,32204,6814
Tahquamenon Falls Brewery and Pub,brewpub,M-123 Upper Falls Dr,Paradise,Michigan,49768,-85.093988144,46.636082401,Michigan,49768,6822
TaleSpinner Craft Brewery,planning,,Nashua,New Hampshire,03062-1033,-71.49595473,42.724941109,New Hampshire,03062,6827
Tall City Brewing Co.,planning,,Midland,Texas,79703-5137,-102.128670879,31.985591342,Texas,79703,6830
Tall Tales Brewing Co. LLC,brewpub,6929 Heron Grove Ct Ste 102,Parsonsburg,Maryland,21849-2155,-75.483418218,38.381274488,Maryland,21849,6831
